OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ShapeSTArea,ShapeSTLength
783,Laviscount Park,City of Boston,A97,3,Roxbury,0.64,80 Humboldt Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,50272.57373,1081.074744
784,Statler Park,City of Boston,A97,1,Central Boston,0.226751,Between Columbus Ave. & Stuart St.,Special District,"Malls, Squares & Plazas",BPRD, ,X,X,10134.56812,496.320022
785,Hynes Playground,City of Boston,A97,3,West Roxbury,6.363894,480 VFW Pkwy,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,279491.6881,2129.955018
786,Rink Grounds,Commonwealth of Massachusetts,A97,3,Charlestown,0.73, ,Open Space District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X,31985.92481,1995.257454
787,Columbia Road Totlot,City of Boston, ,3,Dorchester,0.22, ,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,9388.522949,403.966028
788,North Square,City of Boston, ,1,Central Boston,0.06605,Between Gdn Court & Moon St.,Residential District,"Malls, Squares & Plazas",NULL,PWD,N,X,2935.194336,257.706093
789,Roxbury Heritage State Park I,Commonwealth of Massachusetts,A97,3,Roxbury,2.81, ,Institutional District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X,122703.8076,3884.106996
790,Eliot Burying Ground,City of Boston,Ch114S7/A97,4,Roxbury,0.800775,20 Eustis Str.,Open Space District,Cemeteries & Burying Grounds,BPRD, ,X,A,34569.74365,778.88424
791,Blake Estates Urban Wild,City of Boston,A97/CR,6,Hyde Park,0.34, ,Industrial District,Urban Wilds & Natural Areas,BCC, ,X, ,14734.68628,644.452928
792,Railroad Avenue,Commonwealth of Massachusetts,A97,6,Hyde Park,1.1, ,Residential District,Urban Wilds & Natural Areas,DCR, ,X,X,47864.20215,1226.926498
793,Fairview Cemetery,City of Boston,Ch114S7/A97,4,Hyde Park,57.246437,28 Fairview Ave.,Residential District,Cemeteries & Burying Grounds,BPRD, ,X,X,2495306.267,7299.930588
794,McCormack School Yard,City of Boston,,3,Dorchester,0.58,315 Mt Vernon Street,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,25390.03418,646.843718
795,Belvidere/Dalton Plaza,City of Boston, ,1,Back Bay/Beacon Hill,0.147171, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL,Private,N,X,7185.122314,468.745739
796,Joyce Playground,City of Boston,A97,3,Allston-Brighton,1.312551,80 Union Street,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,59447.81885,1041.224601
797,Cassidy Playground,City of Boston,A97,3,Allston-Brighton,9.334186,381 Chestnut Hill Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,418485.1804,2708.181303
798,Shubow Park I,City of Boston,A97,3,Allston-Brighton,0.57,1825 Commonwealth Avenue,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,24900.60352,770.589469
799,Shubow Park II,City of Boston,,3,Allston-Brighton,0.16,1825 Commonwealth Avenue,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X,6776.51416,671.207521
800,St. Augustine Burying Ground,Private,,4,South Boston,0.91,"Dorchester Ave, Tudor St, F St, ",Residential District,Cemeteries & Burying Grounds,Private,Private,N,,39774.46753,1212.764555
801,Central Square,City of Boston,A97,1,East Boston,0.905015,Opposite 22 WM C Kelly Sq.,Open Space District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,39423.13403,780.4376
802,Watson Park II,BHA, ,3,South End,0.021548,15 Taylor Str.,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N, ,995.341553,152.714974
803,Watson Park I,BRA, ,3,South End,0.08,15 Taylor Str.,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BRA,N,X,3605.420898,399.924729
804,Rossmore/Stedman Park,City of Boston,A97,3,Jamaica Plain,0.073948,Opposite 41 Rossmore Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,3204.296387,248.070209
805,Brewer/Burroughs Tot Lot,City of Boston,A97,3,Jamaica Plain,0.185653,Opposite 2 Brewer Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,8330.249512,373.015355
806,The Fenway I,City of Boston,A97/NRHP,2,Fenway/Kenmore,50.28,The Fenway from Emanuel College to Boston Conservatory of Music (Brookline Ave to Boylston St),Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,294057.6335,25658.24672
807,Avenue Louis Pasteur,City of Boston,,2,Fenway/Kenmore,1.49,,Residential District,"Parkways, Reservations & Beaches",,BPWD,N,X,64724.86841,5522.513116
808,Brighton Police Station Campus,City of Boston, ,1,Allston-Brighton,0.45, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL,BPD,N,X,19791.91602,1192.758785
809,Public Ground,City of Boston,A97,1,Allston-Brighton,0.06,,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD,,X,X,2775.327148,200.241863
810,Tebroc Street Playlot,City of Boston,,3,Dorchester,0.02,,Residential District,"Parks, Playgrounds & Athletic Fields",,,N,X,945.758301,125.095162
811,BU Grounds West,Private, ,1,Allston-Brighton,1.1,899-925 Commonwealth Avenue,Institutional District,"Malls, Squares & Plazas",NULL, ,N,X,47968.61157,2034.157471
812,BU Grounds Central,Private, ,1,Fenway/Kenmore,2.539831, ,Residential District,"Malls, Squares & Plazas",NULL, ,N,X,212502.7539,9939.625433
813,BU Grounds South,Private, ,1,Fenway/Kenmore,0.83,630-640 Commonwealth Avenue,Residential District,"Malls, Squares & Plazas",NULL, ,N,X,39500.09619,920.552265
814,BU Yard,Private,,3,Fenway/Kenmore,0.18,,Residential District,"Parks, Playgrounds & Athletic Fields",,,N,,7986.964355,382.276942
815,BU Grounds East,Private, ,1,Fenway/Kenmore,0.61,594-596 Commonwealth Avenue,Residential District,"Malls, Squares & Plazas",NULL, ,N,X,44774.26807,1789.674397
816,Aquarium Plaza,Private,Ch91/WPA,1,Central Boston,0.46,248 Atlantic Avenue,Special District,"Malls, Squares & Plazas",NULL, ,N,X,28646.96118,1071.813485
817,Aquarium Harborwalk I,Private,Ch91/WPA,1,Central Boston,0.53,248 Atlantic Avenue,Special District,"Malls, Squares & Plazas",NULL, ,N,X,24966.93555,3070.983866
818,Kilmarnock-Brookline Square,Private,,1,Fenway/Kenmore,0.1,Brookline Avenue,Commercial/Office/Business District,"Malls, Squares & Plazas",,,N,X,4385.696777,280.157952
819,Webster Avenue Playground,City of Boston,A97,3,Central Boston,0.06,17-19 Unity Street,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,2456.51709,201.612684
820,Hanlon Square,City of Boston,A97,1,Jamaica Plain,0.04,"IFO 2-6 Francis Street, nr Huntington & Tremeont Streets (Brigham Circle)",Open Space District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,1673.830322,222.844687
821,Essex Square,City of Boston,A97,1,Charlestown,0.03,23-25 Essex Street,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,1093.335449,136.125742
822,Mt. Pleasant Play Area,City of Boston,A97,3,Roxbury,0.313331,30 Mt. Pleasant Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,17360.6438,575.620438
823,Joslin Park,City of Boston,A97,1,Fenway/Kenmore,0.304009,Corner of Pilgrim and Joslin Rd.,Institutional District,"Malls, Squares & Plazas",BPRD, ,X,X,13412.53491,665.518085
824,Norton/Stonehurst Garden,BNAN,Land Trust,5,Dorchester,0.084868, ,Residential District,Community Gardens,NULL, ,N, ,3482.318848,254.885559
825,Lawn Street Garden,Private, ,5,Jamaica Plain,0.131426, ,Open Space District,Community Gardens,NULL, ,N, ,6446.366699,405.505695
826,Walden Street Community Garden,Community Group/Nonprofit, ,5,Jamaica Plain,0.240248, ,Residential District,Community Gardens,NULL, ,N, ,10995.302,423.938513
827,Hennigan Schoolyard,City of Boston,100,3,Jamaica Plain,1.86, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,82063.61255,2412.586195
828,Round Hill Street Garden,BNAN,Land Trust,5,Jamaica Plain,0.069179, ,Residential District,Community Gardens,NULL, ,N, ,3071.226318,228.823786
829,Portsmouth Street Playground,City of Boston,A97,3,Allston-Brighton,4.282346,35 Portsmouth Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,185610.0886,1913.388791
830,Heath Square,City of Boston,A97,1,Jamaica Plain,0.072519, ,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,4264.606934,231.907858
831,Gustav Emmel Square,City of Boston,A97,1,Roslindale,0.02,,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,796.346436,134.372392
832,Thompson Square,City of Boston,,1,Charlestown,0.14,111 Warren St.;  other parcel bounded by Austin and Main Streets,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL,BPRD,N,X,5906.87915,515.334815
833,Tremlett Square,City of Boston,A97,1,Dorchester,0.16,Tremlett Street btwn Waldeck and Hooper Sts (at Waldeck end),Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,6886.378906,639.420134
834,Bonito Square,City of Boston, ,1,East Boston,0.057547, ,Residential District,"Malls, Squares & Plazas",NULL, ,N,X,2707.58667,254.761645
835,Richardson Park,Commonwealth of Massachusetts,A97,1,Dorchester,1.120874, ,Residential District,"Malls, Squares & Plazas",DCR,DCR,X,X,48533.85791,935.786857
836,Columbia Road,City of Boston,A97,2,Dorchester,0.58,Columbia Road btwn Boston Road and I-93,Residential District,"Parkways, Reservations & Beaches",DCR,MA DOT,N,X,25062.26904,5194.225786
837,Mount Vernon Square,Private,,1,Back Bay/Beacon Hill,0.05,Off River Street btwn Mt Vernon St and Pickney St,Residential District,"Malls, Squares & Plazas",,Private,N,X,1975.747803,170.582204
838,Charlestown Veteran's Memorial Park,City of Boston,,1,Charlestown,0.04,"On Main Street, opposite John Harvard Mall, just north of City Square",Commercial/Office/Business District,"Malls, Squares & Plazas",,,N,X,1916.808594,183.219765
839,Castle Square Parks,BRA, ,3,South End,1.19, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,51812.04443,2254.526815
840,Hillside/Calumet,City of Boston,,7,Jamaica Plain,1.26,Parker and Prospect Streets,Open Space District,Urban Wilds & Natural Areas,,,N,,54740.77637,1639.037888
841,Judge Street,Private, ,6,Jamaica Plain,0.146977, ,Residential District,Urban Wilds & Natural Areas,NULL, ,N, ,6538.158203,323.399814
842,Roberts Playground,City of Boston,A97,3,Dorchester,10.18916,56 Dunbar Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,443387.3298,3001.45958
843,Willow Pond Meadow,Commonwealth of Massachusetts,A97/WPA,3,Jamaica Plain,6.295543, ,Open Space District,"Parks, Playgrounds & Athletic Fields",DCR,DCR,X,X,272323.1138,2217.401041
844,Olmsted Park,City of Boston,A97/NRHP/RSP,3,Jamaica Plain,42.955626, ,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,1865347.232,8807.483827
845,Foster's Nook CG I,City of Boston,,5,South Boston,0.07,344 Athens Street,Residential District,Community Gardens,,Community Group/Nonprofit,N,X,3171.032471,227.961548
846,Foster's Nook CG II,Community Group/Nonprofit,,5,South Boston,0.04,348 Athens Street,Residential District,Community Gardens,,Community Group/Nonprofit,N,X,1784.412354,186.567024
847,Frieda Garcia Park,City of Boston,A97,3,Back Bay/Beacon Hill,0.27,,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X,11665.38208,486.116817
848,Geneva Cliffs II,Private,,6,North Dorchester,1.19,Cedar Avenue,Open Space District,Urban Wilds & Natural Areas,,BPRD,N,X,51657.89185,947.299931
849,Calf Pasture II,Commonwealth of Massachusetts,WPA/Ch91,6,Dorchester,7.12, ,Institutional District,Urban Wilds & Natural Areas,NULL, ,N,X,310030.3398,2579.337242
850,Boundary I,City of Boston, ,6,Roslindale,6.925776, ,Residential District,Urban Wilds & Natural Areas,NULL, ,N,X,307701.7012,2478.820996
851,Stony Brook Reservation III,Commonwealth of Massachusetts,A97/WPA/NHP,2,Roslindale,65.66, ,Residential District,"Parkways, Reservations & Beaches",DCR, ,X,X,2916192.795,15108.79307
852,George Wright Golf Course,City of Boston,A97,3,Roslindale,156.37,420 West Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,6794170.718,14378.28813
853,DeForest Urban Wild II,Private, ,6,Hyde Park,0.11, ,Residential District,Urban Wilds & Natural Areas,NULL,NULL,N,,4770.580078,286.117905
854,DeForest Urban Wild I,City of Boston,A97,6,Hyde Park,0.91, ,Residential District,Urban Wilds & Natural Areas,BCC,BPRD,X,X,39824.05786,1242.539716
855,ICA Pier Walk,Private, ,1,South Boston,0.29,100 Northern Avenue,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X,12746.93994,1000.175857
856,Fan Pier Harborwalk,Private, ,1,South Boston,1.66, ,Special District,"Malls, Squares & Plazas",NULL, ,N,X,72384.25147,2854.076988
857,The Park at Fan Pier,Private,Ch91,3,South Boston,1.26,68 Northern Avenue,Special District,"Parks, Playgrounds & Athletic Fields",Private,Private,N,X,55008.55615,1272.575703
858,McLaughlin Playground,City of Boston,A97,3,Jamaica Plain,11.727475,239 Parker Hill Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,508293.3674,4113.638328
859,Parker Hilltop,Private,CR,6,Jamaica Plain,1.580027, ,Institutional District,Urban Wilds & Natural Areas,BCC,Private+BPRD,X,X,73818.63525,1153.832022
860,Iroquois Street Woods,Private,Easement,6,Jamaica Plain,1.04421, ,Institutional District,Urban Wilds & Natural Areas,BCC,Private+BPRD,X,X,46831.88867,1274.328611
861,Parker/Terrace,City of Boston,,7,Jamaica Plain,1.32,77 Terrace Street,,Urban Wilds & Natural Areas,,,N,,57690.13745,1114.773413
862,Butterfly Garden,Community Group/Nonprofit,,3,Jamaica Plain,0.27,9 Bucknam Street,Residential District,"Parks, Playgrounds & Athletic Fields",,,N,X,11559.37817,450.634023
863,BNAN Parcel,BNAN,Land Trust,6,Jamaica Plain,0.27, ,Open Space District,Urban Wilds & Natural Areas,BNAN,BNAN,N,X,11664.74683,491.358317
864,Allegheny Street I,Private, ,6,Jamaica Plain,0.22,90-92 Alleghany Street,Residential District,Urban Wilds & Natural Areas,NULL, ,N, ,9526.759766,391.861904
865,Allegheny Street II,Private, ,6,Jamaica Plain,0.74,69 Alleghany Street,Residential District,Urban Wilds & Natural Areas,NULL, ,N, ,32314.7251,939.808722
866,Mission Hill Community Garden I,BNAN,Land Trust,5,Jamaica Plain,0.34,742 Parker Street,Open Space District,Community Gardens,NULL, ,N, ,14725.46509,565.76751
867,Mission Hill Community Garden II,BRA,,5,Jamaica Plain,0.15585, ,Open Space District,Community Gardens,NULL, ,N, ,6873.468506,378.615214
868,Central Court,Private,Easement,1,Central Boston,0.07, ,Commercial/Office/Business District,"Malls, Squares & Plazas",Private,Private,N,X,3035.739502,246.273003
869,LoPresti Park,City of Boston,A97,3,East Boston,3.23,33 Summer Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,140872.0896,2467.905521
870,Raymond V. Mellone Park I,City of Boston,A97,3,Allston-Brighton,1.08,,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,47084.02319,1100.20184
871,Raymond V. Mellone Park II,City of Boston,100,3,Allston-Brighton,0.48,,Special District,"Parks, Playgrounds & Athletic Fields",,BPRD,N,X,20696.44263,955.866088
872,Justice Gourdin Park I,City of Boston,A97,1,Roxbury,0.53, ,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,21973.57715,612.249311
873,Elliot Norton Park,City of Boston,A97,3,Central Boston,0.770644,277 Tremont Str.,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,41164.47144,1250.560504
874,Bay Village Neighborhood Park,City of Boston,A97,1,Central Boston,0.079655, ,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD, ,X,X,4095.009033,275.391203
875,Beauford Play Area,City of Boston,A97,3,Roxbury,0.239959,127 Howard Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,10268.23901,411.343255
876,King School Park,BRA, ,3,Roxbury,0.82,110-122 Intervale St,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,35736.26538,868.336939
877,Children's Park,City of Boston,A97,3,Roxbury,0.19,81-85 Intervale St,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,8435.740234,368.180416
878,Winthrop Playground,City of Boston,A97,3,Roxbury,1.560895, ,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,67993.79981,1070.273964
879,The Food Project Lot #2,City of Boston, ,5,Roxbury,1.38,85 Brook Avenue,Residential District,Community Gardens,NULL, ,N, ,60084.1355,1084.020805
880,Leyland Street Garden,BNAN,Land Trust,5,Roxbury,0.393279, ,Residential District,Community Gardens,NULL, ,N, ,17131.53784,553.799556
881,Magnolia & Woodford Streets Garden,City of Boston, ,5,Roxbury,0.147019, ,Residential District,Community Gardens,NULL, ,N, ,6404.263672,350.616531
882,Denton Square,City of Boston,A97,1,Roxbury,0.07844, ,Open Space District,"Malls, Squares & Plazas",BPRD, ,X,X,3238.967773,266.150216
883,Dacia/Woodcliff Community Garden,BNAN,Land Trust,5,Roxbury,0.294489, ,Residential District,Community Gardens,NULL, ,N, ,13135.60376,460.160566
884,"Julian, Judson, Dean Garden",BNAN,Land Trust,5,Roxbury,0.190968, ,Residential District,Community Gardens,NULL, ,N, ,8623.077148,383.540688
885,Esparanza Garden,Private, ,5,Roxbury,0.112226, ,Residential District,Community Gardens,NULL, ,N, ,4888.670654,295.175581
886,Sargent Street Park,Community Group/Nonprofit, ,5,Roxbury,0.310343, ,Residential District,Community Gardens,NULL, ,N, ,12922.31274,461.966426
887,Fredericks Middle School Playground,City of Boston, ,3,Roxbury,5.13,262-274 Columbia Road,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,BPS,N,X,223449.9041,2439.949831
888,Woodcliff,City of Boston, ,7,Roxbury,1.3,78 Woodcliff Street,Residential District,Urban Wilds & Natural Areas,NULL, ,N,X,56829.68433,1628.946327
889,Ceylon Park I,City of Boston,A97,3,Roxbury,4.171426,Opposite 261 Magnolia Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,180796.145,2768.742714
890,Ceylon Park II,BRA,,3,Roxbury,0.49,Opposite 261 Magnolia Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,21463.99927,1076.76985
891,Dickerman School Yard,City of Boston,,3,Roxbury,0.55,Magnolia Street,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,,N,X,23795.71021,809.90006
892,Hannon Playground,City of Boston,A97,3,Roxbury,1.972575,Opposite 624 Dudley Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,85693.25024,1164.348235
893,Melnea Cass Boulevard I,Commonwealth of Massachusetts, ,2,South End,3.043535, ,Industrial District,"Parkways, Reservations & Beaches",NULL, ,N,X,190837.6355,7985.234899
894,Portal Park,MassDOT,A97/CAT Mit,1,Central Boston,0.36,Causeway St above O'Neill Tunnel Entrance Portal (Zakim Bridge Approach),Open Space District,"Malls, Squares & Plazas",DCR,DCR,X,X,15968.82495,565.341471
895,Old West Church Yard,Private,,3,Central Boston,0.19,131 Cambridge Street,Special District,"Parks, Playgrounds & Athletic Fields",,,N,X,8183.076416,416.75542
896,Healy Playground,City of Boston,A97,3,Roslindale,9.539126,Opposite 155 Florence Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,418345.9438,2765.118624
897,South End Library Park,City of Boston,,3,South End,0.19,685 Tremont St,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X,8242.430908,366.745913
898,Menino Park,City of Boston,A97/WPA/Ch91,3,Charlestown,1.24,First Avenue & Sixteenth Street,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X,53867.34546,1209.683955
899,Mission Main Park,BHA,,3,Mission Hill,0.71,,Residential District,"Parks, Playgrounds & Athletic Fields",,BHA,N,X,31025.38721,701.691617
900,Rupert-Trinity Park,Private,,1,Dorchester,0.07,Rupert St and Trinity Terrace,Residential District,"Malls, Squares & Plazas",Private,Private,N,,3256.080322,321.458662
901,Tree House Plaza,Commonwealth of Massachusetts,,1,Mission Hill,0.18,600 Rear Huntington Avenue,Institutional District,"Malls, Squares & Plazas",COM,COM,N,X,7707.042725,432.851041
902,Alice Taylor Homes Playlots,BHA,,3,Mission Hill,0.15,,Residential District,"Parks, Playgrounds & Athletic Fields",,BHA,N,X,6537.145264,642.799313
903,Mission Main Longwood Gate,BHA,,1,Mission Hill,0.11,"Longwood Avenue, St Alphonsus St, McGreevey Way",Residential District,"Malls, Squares & Plazas",,BHA,N,X,4928.295654,310.670423
904,Mission Main Playlots,BHA,,3,Mission Hill,0.82,,Residential District,"Parks, Playgrounds & Athletic Fields",,BHA,N,X,35848.93872,2144.611504
905,Mission Church Gardens,Private,,3,Mission Hill,1.13,1545-1565 Tremont St,Institutional District,"Parks, Playgrounds & Athletic Fields",Private,Private,N,,49280.64648,1552.123816
906,Franklin Hill Green,BHA, ,3,Mattapan,0.51, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X,22055.31812,608.337334
907,Spectacle Island I,City of Boston,A97,3,Harbor Islands,86,,Industrial District,"Parks, Playgrounds & Athletic Fields",BPRD,DCR,X,X,3746063.96,11421.42443
908,Spectacle Island II,Commonwealth of Massachusetts,A97,3,Harbor Islands,25.52,,Industrial District,"Parks, Playgrounds & Athletic Fields",DCR,DCR,X,X,1111663.526,6763.442225
909,Bunker Hill CC Athletic Fields,Commonwealth of Massachusetts, ,3,Charlestown,14.07, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL,COM,N, ,612744.9036,3979.867943
910,Bunker Hill CC Campus Grounds,Commonwealth of Massachusetts,,3,Charlestown,,,Institutional District,"Parks, Playgrounds & Athletic Fields",,COM,N,X,178364.3057,2506.918639
911,Charlestown Overlook,BRA, ,6,Charlestown,0.21, ,Residential District,Urban Wilds & Natural Areas,NULL, ,N, ,9159.855713,540.783959
912,Cook Street Play Area,City of Boston,A97,3,Charlestown,0.098123,Adjacent to 9 Hill Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,4414.663574,320.965971
913,Spaulding Rehabilitation Plaza,Private,WPA/Ch91,1,Charlestown,0.3,300 First Avenue,Special District,"Malls, Squares & Plazas",,Private,N,X,12947.07373,838.38814
914,Charlestown Naval Shipyard Park II,Private,A97/LWCF/Ch91/W,3,Charlestown,0.855808, ,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,32836.65064,836.968249
915,Navy Yard Grounds,United States of America,NPS,3,Charlestown,3.58, ,Industrial District,"Parks, Playgrounds & Athletic Fields",National Park Service, ,X,X,155968.3218,5411.337784
916,Christopher Columbus Park,City of Boston,A97/LWCF/Ch91/W,3,Central Boston,4.744384,110 Atlantic Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,211997.9658,2041.983412
917,Long Wharf,BRA,LWCF/Ch91/WPA,1,Central Boston,3.9,206-214 Atlantic Avenue (Harbor End of Wharf),Special District,"Malls, Squares & Plazas",National Park Service,BRA,X,X,169926.3206,4163.023514
918,Long Wharf Boat Access,BRA,,1,Central Boston,,,Special District,"Malls, Squares & Plazas",,BRA,N,X,3027.451904,359.161792
919,Rutherford Union Playground,City of Boston,A97,3,Charlestown,0.67,127 Old Rutherford Ave.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,29114.25781,870.236986
920,Cleary Square Plaza,"

City of Boston",,1,Hyde Park,0.07,,Commercial/Office/Business District,"Malls, Squares & Plazas",,BTD,N,X,3081.389404,217.153049
921,Liberty Tree Park,City of Boston,,1,Central Boston,0.09,,Open Space District,"Malls, Squares & Plazas",BRA,,N,X,3770.130127,362.373755
922,Charlestown Naval Shipyard Park I,BRA,A97/LWCF/Ch91/W,3,Charlestown,9.58, ,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL,,X,X,417339.074,7710.524967
923,Wood Island Bay Edge,Massport, ,6,East Boston,3.371291, ,Special District,Urban Wilds & Natural Areas,Massport, ,N, ,126325.5322,2023.225155
924,Wood Island Bay Marsh,Massport,Airport Mitigat,6,East Boston,68.21507, ,Industrial District,Urban Wilds & Natural Areas,NULL, ,N, ,3852964.783,22503.44528
925,Don Orione,Private, ,6,East Boston,4.735153, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, ,396001.7034,4003.893845
926,Constitution Beach,Commonwealth of Massachusetts,A97,2,East Boston,25.396735, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X,1104065.611,7613.141375
927,Umana Schoolyard,City of Boston, ,3,East Boston,2.520441, ,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,117673.2024,1702.276632
928,Massport Harborwalk,Massport,Airport Mitigat,1,East Boston,3.529859, ,Industrial District,"Malls, Squares & Plazas",Massport, ,N,X,107650.7617,6328.146858
929,Nira Rock,City of Boston,A97,6,Jamaica Plain,1.37, ,Open Space District,Urban Wilds & Natural Areas,BPRD, ,X,X,63055.81006,1144.555765
930,Jefferson Playground,City of Boston,A97,3,Jamaica Plain,3.295883,Opposite 200 Heath Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,148127.9434,1718.30815
931,Chapman,Private, ,6,Jamaica Plain,5.849648, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, ,243920.009,2746.285983
932,Showa,Private, ,6,Jamaica Plain,19.702443, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, ,982132.343,10639.03664
933,Daughters of St. Paul,Private, ,6,Jamaica Plain,11.707919, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, ,553677.6619,5280.525167
934,Arborway I,Commonwealth of Massachusetts,A97/GPOD,2,Jamaica Plain,12.45, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,730706.2498,43842.5572
935,Forest Hills Station Mall,MBTA, ,1,Jamaica Plain,1.33,3699 Washington Street,Open Space District,"Malls, Squares & Plazas",NULL, ,N,X,58201.03418,1335.640037
936,Amory Street Park,City of Boston,,3,Jamaica Plain,,,Residential District,"Parks, Playgrounds & Athletic Fields",,DND,N,X,5324.703369,304.14778
937,Kelly Outdoor Skating Rink,MBTA,,3,Jamaica Plain,,,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,DCR,N,X,15586.48975,591.760154
938,New Academy Estates Courtyard,Private,,3,Jamaica Plain,,,Residential District,"Parks, Playgrounds & Athletic Fields",,Private,N,X,3295.407959,360.146713
939,New Academy Estates Half Court,Private,,3,Jamaica Plain,,,Residential District,"Parks, Playgrounds & Athletic Fields",,Private,N,X,3945.573242,254.765007
940,Hernandez Schoolyard,City of Boston,,3,Jamaica Plain,,,,"Parks, Playgrounds & Athletic Fields",,BPS,N,X,20354.82398,590.596373
941,Philbrick Schoolyard,City of Boston, ,3,Roslindale,, ,Residential District,Community Gardens,NULL,BPS,N,X,13073.58862,772.718408
